musemart/drawings/download (14).jpeg	drawings	['Drawing', 'Sketch', 'Figure drawing', 'Portrait', 'Artwork', 'Self-portrait', 'Art', 'Sitting']
musemart/iconography/54.jpg	iconography	['Painting', 'Art', 'Interaction', 'Visual arts']
musemart/iconography/276.jpg	iconography	['Art', 'Painting', 'Visual arts', 'Middle ages', 'Prophet', 'History', 'Temple', 'Artifact']
musemart/iconography/215.jpg	iconography	['Holy places', 'Guru', 'Art', 'Painting', 'Temple', 'Shrine', 'Visual arts', 'Icon']
musemart/iconography/111.png	iconography	['Patriarch', 'Religious item', 'High priest', 'Metropolitan bishop', 'Prophet', 'Pope', 'Art', 'Monarch', 'Bishop']
musemart/iconography/481.jpg	iconography	['Religious item', 'Blessing', 'Nativity scene', 'Painting', 'Prophet', 'Art', 'Angel', 'Pray', 'Icon', 'Fictional character']
musemart/iconography/470.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Prophet', 'Cope', 'History', 'Middle ages', 'Portrait', 'Illustration']
musemart/iconography/387.jpeg	iconography	['Painting', 'Prophet', 'Art', 'Stock photography', 'History', 'Middle ages']
musemart/iconography/231.jpg	iconography	['Icon', 'Art', 'Miniature', 'Fictional character', 'Postage stamp']
musemart/iconography/708.jpg	iconography	['Art', 'Painting', 'Nativity scene', 'Prophet', 'Mythology', 'Visual arts', 'Illustration', 'Watercolor paint', 'Icon', 'Mural']
musemart/iconography/683.jpg	iconography	['Head', 'Forehead', 'Mosaic', 'Font', 'Statue', 'Art', 'Carving', 'Marble', 'Stone carving']
musemart/iconography/528.jpg	iconography	['Art', 'Textile', 'Temple', 'Tapestry', 'Place of worship']
musemart/iconography/71.jpg	iconography	['Painting', 'Picture frame', 'Art', 'Visual arts', 'Miniature', 'Prophet', 'Icon']
musemart/iconography/296.jpg	iconography	['Icon', 'Art']
musemart/iconography/349.jpg	iconography	['Religious item', 'Prophet', 'Icon', 'Art', 'Middle ages', 'History', 'High priest']
musemart/iconography/682.jpg	iconography	['Picture frame', 'Painting', 'Blessing', 'Art', 'Religious item']
musemart/iconography/433.jpg	iconography	['Holy places', 'Religious item', 'Art', 'Painting', 'Middle ages', 'Prophet', 'History', 'Visual arts', 'Place of worship', 'Icon']
musemart/iconography/525.jpg	iconography	['Art', 'History', 'Painting', 'Icon']
musemart/iconography/83.jpg	iconography	['Religious item', 'Art', 'Icon', 'Mythology']
musemart/iconography/688.jpg	iconography	['Art', 'Religious item', 'Prophet', 'Icon', 'Illustration']
musemart/iconography/628.jpg	iconography	['Art', 'Painting', 'Visual arts', 'Textile', 'Miniature']
musemart/iconography/272.jpg	iconography	['Painting', 'Art', 'Illustration', 'Icon', 'Picture frame', 'Fictional character']
musemart/iconography/388.jpg	iconography	['Art', 'Painting', 'Icon', 'Veena', 'Prophet']
musemart/iconography/295.jpg	iconography	['Holy places', 'Art', 'Stock photography', 'Painting', 'Icon', 'Picture frame', 'Organism', 'Temple', 'History', 'Visual arts']
musemart/iconography/1956_mainfoto_05.jpg	iconography	['Painting', 'Art', 'Poster', 'Miniature', 'Prophet', 'Visual arts', 'Modern art', 'Tapestry', 'History', 'Illustration']
musemart/iconography/258.jpg	iconography	['Art', 'Painting', 'Icon', 'Prophet', 'Visual arts', 'Illustration']
musemart/iconography/598.jpg	iconography	['Art', 'Tapestry', 'Textile', 'Middle ages', 'Miniature', 'Painting', 'History', 'Visual arts', 'Prophet', 'Icon']
musemart/iconography/184.jpg	iconography	['Art', 'Painting', 'Visual arts', 'Icon', 'Stock photography', 'Prophet', 'History', 'Modern art']
musemart/iconography/718.jpg	iconography	['Holy places', 'Religious item', 'Religious institute', 'Convent', 'Interior design', 'Chapel', 'Antique', 'Art']
musemart/iconography/314.jpg	iconography	['Painting', 'Holy places', 'Art', 'Prophet', 'Visual arts', 'Picture frame']
musemart/iconography/689.jpg	iconography	['Art', 'Painting', 'Stock photography', 'Visual arts', 'Prophet', 'Icon', 'Middle ages', 'History']
musemart/iconography/571.jpg	iconography	['High priest', 'Art', 'Middle ages', 'Conquistador', 'Prophet', 'Monarch', 'History', 'Painting', 'Mythology']
musemart/iconography/576.jpg	iconography	['Art', 'Religious item', 'Prophet', 'Middle ages', 'History', 'Icon', 'Miniature', 'Painting']
musemart/iconography/424.jpg	iconography	['Art', 'History', 'Adaptation', 'Icon', 'Painting']
musemart/iconography/325.jpg	iconography	['Art', 'Painting', 'Mosaic', 'History', 'Visual arts', 'Middle ages', 'Ancient history', 'Miniature', 'Prophet', 'Tapestry']
musemart/iconography/2648_mainfoto_05.jpg	iconography	['Painting', 'Art', 'Modern art', 'Visual arts', 'Prophet', 'Illustration', 'History', 'Artwork']
musemart/iconography/4382_mainfoto_05.jpg	iconography	['Art', 'Religious item', 'Painting', 'Shrine', 'Middle ages']
musemart/iconography/633.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Stock photography', 'Modern art']
musemart/iconography/218.jpg	iconography	['Painting', 'Prophet', 'Picture frame', 'Religious item', 'Art']
musemart/iconography/574.jpg	iconography	['Art', 'Icon', 'Prophet', 'Illustration']
musemart/iconography/225.jpg	iconography	['Art', 'History', 'Icon', 'Glass', 'Prophet']
musemart/iconography/556.jpg	iconography	['Art', 'Miniature', 'Tapestry', 'Prophet', 'History', 'Painting', 'Religious item', 'Textile', 'Middle ages', 'Icon']
musemart/iconography/678.jpg	iconography	['Art', 'Prophet', 'Icon', 'Fictional character', 'Mythology', 'Metal']
musemart/iconography/581.jpg	iconography	['Religious item', 'Art', 'Painting', 'Textile', 'Tapestry', 'Symbol', 'Visual arts', 'Artifact', 'Crucifix', 'Mural']
musemart/iconography/640.jpeg	iconography	['Religious item', 'Art', 'Visual arts', 'Painting', 'Prophet']
musemart/iconography/594.jpg	iconography	['Text', 'Painting', 'Art', 'Prophet', 'Miniature', 'Poster', 'History', 'Icon', 'Picture frame', 'Illustration']
musemart/iconography/736.jpg	iconography	['Picture frame', 'Painting', 'Art', 'Modern art', 'Prophet', 'Pattern', 'Embroidery', 'Visual arts']
musemart/iconography/114.jpg	iconography	['Painting', 'Art', 'Head', 'Portrait', 'Visual arts', 'Self-portrait', 'Illustration', 'History']
musemart/iconography/712.jpg	iconography	['Painting', 'Art', 'Prophet', 'Visual arts', 'Icon', 'Stock photography', 'Miniature', 'History', 'Middle ages']
musemart/iconography/270.jpg	iconography	['Prophet', 'High priest', 'Icon', 'Art']
musemart/iconography/561.jpg	iconography	['Painting', 'Art', 'Miniature', 'Prophet', 'History', 'Icon', 'High priest', 'Middle ages', 'Monarchy']
musemart/iconography/273.jpg	iconography	['Art']
musemart/iconography/697.jpg	iconography	['Poster', 'Painting', 'Prophet', 'Miniature', 'Art', 'Fictional character', 'Mythology', 'Illustration']
musemart/iconography/56.jpg	iconography	['Art', 'Painting', 'Illustration', 'Visual arts', 'Prophet', 'Modern art', 'Fictional character', 'Miniature']
musemart/iconography/706.jpg	iconography	['Art', 'Painting', 'Icon', 'Prophet', 'Illustration']
musemart/iconography/500.jpg	iconography	['Art', 'Poster', 'Painting', 'Illustration', 'Icon', 'Visual arts']
musemart/iconography/1957_mainfoto_05.jpg	iconography	['Green', 'Brown', 'Art', 'Leaf', 'Painting', 'Tree', 'Visual arts', 'Plant', 'Portrait']
musemart/iconography/99.jpg	iconography	['Art', 'Prophet', 'Miniature', 'Icon']
musemart/iconography/378.jpg	iconography	['Art', 'Religious item', 'Prophet', 'Icon', 'History', 'High priest', 'Miniature', 'Mosaic']
musemart/iconography/533.jpg	iconography	['Art', 'Miniature', 'Prophet', 'Icon', 'Religious item', 'Painting']
musemart/iconography/745.jpg	iconography	['Holy places', 'Shrine', 'Altar', 'Architecture', 'Chapel', 'Place of worship', 'Art', 'Arch', 'Interior design', 'Convent']
musemart/iconography/6917_mainfoto_05.jpg	iconography	['Painting', 'Art', 'Tapestry', 'Textile', 'Miniature', 'History', 'Middle ages', 'Visual arts']
musemart/iconography/454.jpg	iconography	['Art', 'Religious item', 'Prophet', 'Painting', 'Miniature', 'Middle ages', 'High priest', 'Icon']
musemart/iconography/129.jpg	iconography	['Art', 'History', 'Middle ages', 'Prophet', 'Cope', 'Painting']
musemart/iconography/351.jpg	iconography	['Abbess', 'Prophet', 'Art']
musemart/iconography/514.jpg	iconography	['Art', 'Painting', 'History', 'Icon']
musemart/iconography/382.jpg	iconography	['Painting', 'Art', 'Icon', 'Prophet', 'Miniature', 'Illustration']
musemart/iconography/376.jpg	iconography	['Clergy', 'Religious item', 'Art', 'Religious institute', 'Deacon', 'Picture frame', 'Painting', 'Temple', 'Shrine', 'Bishop']
musemart/iconography/284.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Picture frame', 'Prophet', 'Icon']
musemart/iconography/128.jpg	iconography	['Poster', 'Art', 'Painting', 'Icon', 'Visual arts', 'Retro style', 'Illustration']
musemart/iconography/566.jpg	iconography	['Cope', 'Clergy', 'Art', 'Prophet', 'Outerwear', 'Vestment', 'Middle ages', 'High priest', 'History', 'Patriarch']
musemart/iconography/618.jpg	iconography	['Patriarch', 'Monarch', 'High priest', 'Poster', 'Monarchy', 'Metropolitan bishop', 'Religious item', 'Pope', 'Icon', 'Art']
musemart/iconography/268.jpg	iconography	['Facial hair', 'Beard', 'Forehead', 'Moustache', 'Art', 'Painting', 'Portrait']
musemart/iconography/429.jpg	iconography	['Art', 'Painting', 'Icon', 'Visual arts', 'Stock photography', 'Prophet', 'Illustration']
musemart/iconography/9.jpg	iconography	['Art', 'Painting', 'Religious item', 'Miniature', 'Tapestry', 'Prophet']
musemart/iconography/465.jpg	iconography	['Art', 'Painting', 'Blessing', 'High priest', 'Icon']
musemart/iconography/201.jpeg	iconography	['Angel', 'Fictional character', 'Painting', 'Mythology', 'Art', 'Supernatural creature', 'Visual arts', 'Illustration', 'Viking']
musemart/iconography/367.jpg	iconography	['Painting', 'Art', 'Textile', 'Tapestry', 'Visual arts', 'Picture frame']
musemart/iconography/310.jpg	iconography	['Painting', 'Picture frame', 'Art', 'Visual arts', 'Religious item', 'Icon', 'Modern art', 'Portrait']
musemart/iconography/386.jpg	iconography	['Art', 'Icon', 'Prophet', 'Painting', 'Illustration']
musemart/iconography/34.jpg	iconography	['Painting', 'Art', 'Picture frame', 'Textile', 'Miniature', 'Visual arts', 'Tapestry', 'Mosaic']
musemart/iconography/461.jpg	iconography	['Religious item', 'Painting', 'Art', 'Miniature', 'Prophet', 'High priest', 'Icon', 'Middle ages']
musemart/iconography/43.jpg	iconography	['Art', 'Icon', 'Prophet', 'Poster', 'Painting', 'Guru', 'Illustration']
musemart/iconography/65.jpg	iconography	['Icon', 'Painting', 'Art', 'Prophet', 'Miniature']
musemart/iconography/715.jpg	iconography	['Art', 'Wood', 'Icon', 'History', 'Painting', 'Middle ages', 'Antique']
musemart/iconography/458.jpg	iconography	['Poster', 'Prophet', 'Art']
musemart/iconography/236.jpg	iconography	['Painting', 'Art', 'Prophet', 'Visual arts', 'Miniature', 'Monarch', 'High priest', 'Patriarch', 'Icon']
musemart/iconography/226.jpg	iconography	['Painting', 'Picture frame', 'Art', 'Icon', 'Miniature', 'Visual arts']
musemart/iconography/212.jpg	iconography	['Painting', 'Picture frame', 'Art', 'Prophet', 'Stock photography', 'Icon', 'Mythology', 'Religious item', 'Visual arts', 'Illustration']
musemart/iconography/264.jpg	iconography	['Painting', 'Religious item', 'Blessing', 'Art', 'Miniature', 'Ceremony', 'Ritual', 'Prophet', 'Picture frame']
musemart/iconography/299.jpg	iconography	['Art', 'Painting', 'History']
musemart/iconography/489.jpg	iconography	['Prophet', 'Middle ages', 'Outerwear', 'History', 'Convent', 'Patriarch', 'Art']
musemart/iconography/1953_mainfoto_05.jpg	iconography	['Art', 'Tapestry', 'Textile', 'History', 'Painting', 'Middle ages', 'Miniature', 'Poster', 'Antique', 'Furniture']
musemart/iconography/38.jpg	iconography	['Picture frame', 'Painting', 'Art', 'Visual arts', 'Icon']
musemart/iconography/195.jpg	iconography	['Painting', 'Icon', 'Art', 'Poster', 'Prophet']
musemart/iconography/415.jpg	iconography	['Art', 'Prophet', 'Icon', 'Illustration']
musemart/iconography/330.jpg	iconography	['Art', 'Painting', 'Miniature', 'Visual arts', 'Prophet']
musemart/iconography/4582_mainfoto_05.jpg	iconography	['Tapestry', 'Painting', 'Art', 'Holy places', 'Textile', 'Miniature', 'Visual arts', 'Religious item', 'Middle ages', 'Still life']
musemart/iconography/322.jpg	iconography	['Painting', 'Art', 'Textile', 'Prophet', 'Icon', 'Miniature', 'Visual arts']
musemart/iconography/699.jpg	iconography	['Prophet', 'Miniature', 'Art', 'Icon', 'History', 'Fictional character']
musemart/iconography/725.jpeg	iconography	['Art', 'Icon', 'Prophet', 'Painting', 'Illustration']
musemart/iconography/475.jpg	iconography	['Relief', 'Art', 'Stone carving', 'History', 'Carving', 'Prophet', 'Stock photography', 'Illustration', 'Icon']
musemart/iconography/671.jpg	iconography	['Skin', 'Tattoo', 'Head', 'Forehead', 'Line', 'Font', 'Facial hair', 'Flesh', 'Cash', 'Paper']
musemart/iconography/181.jpg	iconography	['Holy places', 'Art', 'Mosaic', 'Prophet', 'Architecture', 'Mural']
musemart/iconography/1836_mainfoto_05.jpg	iconography	['Art', 'Poster', 'Painting', 'Tapestry', 'Textile', 'History', 'Square']
musemart/iconography/605.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Prophet', 'Middle ages', 'Icon', 'Still life']
musemart/iconography/497.jpg	iconography	['Art', 'Prophet', 'High priest', 'Icon']
musemart/iconography/494.jpg	iconography	['Icon', 'Art', 'Prophet', 'History', 'Painting']
musemart/iconography/443.jpg	iconography	['Picture frame', 'Icon', 'Art', 'Painting', 'Illustration']
musemart/iconography/1950_mainfoto_05.jpg	iconography	['Art', 'Painting', 'Prophet', 'Miniature', 'History', 'Icon', 'Visual arts']
musemart/iconography/635.jpg	iconography	['Art', 'Icon', 'Prophet', 'Picture frame', 'Painting']
musemart/iconography/23.jpg	iconography	['Facial hair', 'Moustache', 'Beard', 'Art', 'Painting', 'Portrait', 'Prophet', 'Guru', 'Visual arts', 'Elder']
musemart/iconography/403.jpg	iconography	['Art', 'History', 'Icon', 'Painting', 'Illustration']
musemart/iconography/432.jpg	iconography	['Painting', 'Icon', 'Art', 'Miniature', 'Visual arts', 'Blessing', 'Illustration']
musemart/iconography/550.jpg	iconography	['Relief', 'Art', 'Brass', 'Artifact', 'Medal', 'Metal', 'Bronze', 'Religious item', 'History']
musemart/iconography/695.jpg	iconography	['Painting', 'Art', 'Prophet', 'Icon', 'Picture frame', 'Visual arts', 'Abbess']
musemart/iconography/188.jpg	iconography	['High priest', 'Poster', 'Religious item', 'Icon', 'Prophet', 'Patriarch', 'Art']
musemart/iconography/228.jpg	iconography	['Painting', 'Art']
musemart/iconography/80.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Modern art', 'Portrait', 'Illustration', 'Mural', 'Icon']
musemart/iconography/602.jpg	iconography	['Icon', 'Art', 'Prophet', 'Illustration']
musemart/iconography/438.jpg	iconography	['Art', 'History', 'Monarch', 'Portrait']
musemart/iconography/274.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Modern art', 'Icon', 'Miniature', 'Prophet', 'Picture frame']
musemart/iconography/748.jpg	iconography	['Painting', 'Picture frame', 'Art', 'Miniature', 'Prophet', 'Icon', 'Visual arts']
musemart/iconography/655.jpg	iconography	['Holy places', 'Art', 'Prophet', 'Cope', 'Architecture', 'High priest', 'Religious institute', 'Visual arts', 'Place of worship', 'Painting']
musemart/iconography/732.jpg	iconography	['Picture frame', 'Painting', 'Prophet', 'Religious item', 'Icon', 'Portrait', 'Art']
musemart/iconography/545.jpg	iconography	['Art', 'Religious item']
musemart/iconography/33.jpg	iconography	['Art', 'Portrait', 'Painting', 'Prophet', 'Monarch', 'Self-portrait']
musemart/iconography/2667_mainfoto_05.jpg	iconography	['Art', 'Textile', 'Painting', 'Tapestry', 'Collection', 'History', 'Miniature', 'Antique']
musemart/iconography/175.jpg	iconography	['Icon', 'Poster', 'Art', 'Prophet', 'High priest', 'Painting']
musemart/iconography/106.jpg	iconography	['Art', 'Painting', 'Visual arts', 'Temple', 'Prophet', 'Mural', 'Mosaic']
musemart/iconography/1656_mainfoto_05.jpg	iconography	['Brown', 'Painting', 'Art', 'Modern art', 'Plant', 'Visual arts', 'Illustration']
musemart/iconography/742.jpg	iconography	['Painting', 'Picture frame', 'Art', 'Modern art', 'Icon']
musemart/iconography/643.jpg	iconography	['Prophet', 'Icon', 'Poster', 'Art', 'History']
musemart/iconography/642.jpg	iconography	['Painting', 'Art', 'Icon', 'Prophet', 'Miniature']
musemart/iconography/723.jpg	iconography	['Holy places', 'Art', 'Painting', 'Icon', 'Prophet', 'History', 'Middle ages', 'Miniature', 'Illustration']
musemart/iconography/152.jpg	iconography	['Picture frame', 'Painting', 'Art', 'Visual arts', 'Icon']
musemart/iconography/77.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Portrait', 'Icon', 'Still life']
musemart/iconography/656.jpg	iconography	['Painting', 'Art', 'Picture frame', 'Icon', 'Visual arts', 'Prophet', 'History', 'Fictional character']
musemart/iconography/702.jpg	iconography	['Painting', 'Prophet', 'Art', 'Pray', 'Icon', 'Blessing']
musemart/iconography/537.jpg	iconography	['Art', 'Prophet', 'Painting', 'Furniture']
musemart/iconography/722.jpg	iconography	['Art', 'Icon', 'Prophet', 'Illustration', 'Visual arts', 'Painting']
musemart/iconography/211.jpg	iconography	['Art', 'Textile', 'Tapestry', 'Icon', 'Mosaic', 'Religious item', 'History', 'Miniature']
musemart/iconography/495.jpg	iconography	['Painting', 'Art', 'Prophet', 'Picture frame', 'Icon']
musemart/iconography/408.jpg	iconography	['Art', 'Painting', 'History', 'Prophet', 'Relief', 'Mythology', 'Icon', 'Miniature']
musemart/iconography/638.jpg	iconography	['Art', 'Painting', 'Mosaic', 'Prophet', 'Miniature', 'Textile', 'Visual arts', 'Icon']
musemart/iconography/52.jpg	iconography	['Painting', 'Pray', 'Art', 'Plant', 'Flower', 'Fictional character', 'Narcissus']
musemart/iconography/740.jpg	iconography	['Prophet', 'Preacher', 'Icon', 'Art', 'High priest', 'Painting', 'Friar', 'Illustration']
musemart/iconography/165.jpg	iconography	['Painting', 'Art', 'Icon', 'Visual arts', 'Prophet', 'Religious item', 'Miniature']
musemart/iconography/1949_mainfoto_05.jpg	iconography	['Art', 'Poster', 'Icon', 'Painting', 'Prophet']
musemart/iconography/146.jpg	iconography	['Visual arts', 'Art', 'Icon']
musemart/iconography/320.jpg	iconography	['Art', 'Painting', 'History', 'Prophet', 'Religious item', 'Middle ages', 'Icon', 'High priest', 'Miniature']
musemart/iconography/271.jpg	iconography	['Painting', 'Art', 'Holy places', 'Religious item', 'Visual arts', 'History', 'Miniature', 'Prophet', 'Textile', 'Middle ages']
musemart/iconography/200.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Illustration', 'Prophet']
musemart/iconography/283.jpg	iconography	['Patriarch', 'High priest', 'Metropolitan bishop', 'Prophet', 'Cope', 'Art', 'Pope', 'Archimandrite', 'Vestment', 'Hieromonk']
musemart/iconography/536.jpg	iconography	['Needlework', 'Art', 'Painting', 'Textile', 'Embroidery', 'Tapestry', 'Cross-stitch', 'Miniature', 'Picture frame', 'Mosaic']
musemart/iconography/354.jpg	iconography	['Art', 'Painting', 'Icon', 'Prophet', 'Miniature', 'Visual arts']
musemart/iconography/229.jpg	iconography	['Prophet', 'Pray', 'Statue', 'Art', 'Religious item', 'Painting']
musemart/iconography/485.jpg	iconography	['Painting', 'Art', 'Prophet', 'Illustration', 'Portrait', 'Elder', 'Facial hair', 'Gentleman']
musemart/iconography/357.jpg	iconography	['Art', 'Visual arts']
musemart/iconography/253.jpg	iconography	['Painting', 'Art', 'Poster', 'Stock photography', 'Illustration']
musemart/iconography/301.jpg	iconography	['Art', 'Painting', 'Icon', 'Picture frame', 'Visual arts', 'Stock photography', 'Collection', 'History', 'Prophet', 'Illustration']
musemart/iconography/658.jpg	iconography	['Painting', 'Art', 'Portrait', 'Visual arts', 'History', 'Prophet', 'Gentleman', 'Self-portrait', 'Illustration']
musemart/iconography/143.jpg	iconography	['Art', 'Picture frame', 'Painting', 'Visual arts', 'Icon', 'Portrait', 'Illustration']
musemart/iconography/329.jpg	iconography	['Art', 'Painting', 'Mural', 'Prophet', 'Visual arts', 'History']
musemart/iconography/306.jpg	iconography	['Painting', 'Prophet', 'Picture frame', 'Art', 'Icon', 'Religious item']
musemart/iconography/441.jpg	iconography	['Art', 'Painting', 'Poster', 'Textile', 'Tapestry', 'Miniature', 'Visual arts', 'Modern art', 'Still life', 'Illustration']
musemart/iconography/665.jpg	iconography	['Painting', 'Holy places', 'Art', 'Picture frame', 'Prophet', 'Visual arts']
musemart/iconography/30.jpg	iconography	['Picture frame', 'Painting', 'Art', 'Visual arts', 'Miniature', 'Antique', 'Prophet', 'History', 'Shrine', 'Middle ages']
musemart/iconography/85.jpg	iconography	['Forehead', 'Head', 'Yellow', 'Facial hair', 'Chin', 'Art', 'Cheek', 'Illustration', 'Icon', 'Moustache']
musemart/iconography/608.jpg	iconography	['Poster', 'Art', 'Icon', 'Prophet', 'Painting', 'Miniature', 'Illustration']
musemart/iconography/402.jpg	iconography	['Painting', 'Art', 'Room', 'Antique', 'Collection', 'Furniture', 'Artist', 'Easel', 'Visual arts', 'Tourist attraction']
musemart/iconography/64.jpg	iconography	['Painting', 'Picture frame', 'Art', 'Visual arts', 'Prophet', 'Icon', 'Modern art', 'Stock photography', 'Carving', 'Religious item']
musemart/iconography/405.jpg	iconography	['Icon', 'Art', 'Shrine', 'Carving', 'Picture frame']
musemart/iconography/629.jpg	iconography	['Painting', 'Art', 'Religious item', 'Blessing', 'Icon', 'Prophet', 'Visual arts', 'Picture frame', 'Fictional character']
musemart/iconography/439.jpg	iconography	['Painting', 'Art', 'Icon', 'Miniature', 'Prophet']
musemart/iconography/518.jpg	iconography	['Art', 'Painting', 'Abbess', 'Prophet', 'Pray', 'Icon', 'Portrait']
musemart/iconography/82.jpeg	iconography	['Facial hair', 'Painting', 'Beard', 'Picture frame', 'Moustache', 'Art', 'Portrait', 'Forehead', 'Visual arts', 'Modern art']
musemart/iconography/262.jpg	iconography	['Religious item', 'Painting', 'Prophet', 'Art', 'Icon', 'Picture frame']
musemart/iconography/318.jpg	iconography	['Poster', 'Art', 'Painting', 'Icon', 'Modern art', 'Prophet', 'Illustration', 'Visual arts', 'Miniature', 'High priest']
musemart/iconography/645.jpg	iconography	['Art', 'Prophet', 'Mosaic', 'Painting', 'Tapestry', 'Miniature', 'Icon']
musemart/iconography/298.jpg	iconography	['Art', 'Religious item', 'Painting', 'Prophet', 'Facial hair', 'History', 'Stock photography', 'Middle ages', 'Mythology', 'High priest']
musemart/iconography/53.jpg	iconography	['Art', 'Painting', 'Prophet', 'Icon', 'Religious item']
musemart/iconography/101.jpg	iconography	['Head', 'Pattern', 'Forehead', 'Design', 'Close-up', 'Eye', 'Visual arts', 'Art', 'Photography', 'Magenta']
musemart/iconography/444.jpg	iconography	['Art', 'Prophet', 'Painting', 'Miniature', 'Icon']
musemart/iconography/637.jpg	iconography	['Art', 'Painting', 'Holy places', 'Prophet', 'History', 'Visual arts', 'Icon', 'Middle ages']
musemart/iconography/2632_mainfoto_05.jpg	iconography	['Art', 'Painting', 'Prophet', 'Poster']
musemart/iconography/261.jpg	iconography	['Religious item', 'Art', 'Prophet', 'Miniature']
musemart/iconography/469.jpg	iconography	['Holy places', 'Art', 'Painting', 'History', 'Tapestry', 'Religious item', 'Textile', 'Middle ages', 'Miniature', 'Prophet']
musemart/iconography/1955_mainfoto_05.jpg	iconography	['Art', 'Painting', 'Tapestry', 'Textile', 'Mythology']
musemart/iconography/177.jpg	iconography	['Poster', 'Prophet', 'Blessing', 'Art']
musemart/iconography/219.jpg	iconography	['Painting', 'Art', 'Icon', 'Visual arts', 'Prophet', 'Picture frame', 'Miniature', 'Illustration']
musemart/iconography/565.jpg	iconography	['Prophet', 'Facial hair', 'Preacher', 'Beard', 'Elder']
musemart/iconography/255.jpg	iconography	['Angel', 'Supernatural creature', 'Fictional character', 'Prophet', 'Mythology', 'Illustration', 'Art']
musemart/iconography/2636_mainfoto_05.jpg	iconography	['Art', 'Tapestry', 'Poster', 'Painting', 'Textile', 'Portrait', 'Modern art', 'Prophet', 'Facial hair', 'Icon']
musemart/iconography/746.jpg	iconography	['Icon', 'Art', 'Painting', 'Prophet', 'Miniature']
musemart/iconography/409.jpg	iconography	['Art', 'Mosaic', 'Needlework', 'Painting', 'Textile', 'Icon', 'Tapestry', 'Miniature', 'Embroidery', 'Cross-stitch']
musemart/iconography/1958_mainfoto_05.jpg	iconography	['Painting', 'Art', 'Prophet', 'Poster', 'History', 'Miniature', 'Tapestry', 'Illustration']
musemart/iconography/597.jpg	iconography	['Geisha', 'Art', 'Illustration', 'Tattoo']
musemart/iconography/515.jpg	iconography	['Facial hair', 'Portrait', 'Painting', 'Prophet', 'Beard', 'Art', 'High priest', 'Preacher', 'Elder', 'Monarch']
musemart/iconography/482.jpeg	iconography	['Art', 'Yellow', 'Painting', 'Visual arts', 'Icon', 'Prophet', 'Illustration']
musemart/iconography/35.jpg	iconography	['Painting', 'Picture frame', 'Art', 'Icon', 'Visual arts', 'Miniature', 'Illustration']
musemart/iconography/703.jpg	iconography	['Painting', 'Art', 'Blessing', 'Religious item', 'Angel', 'Miniature', 'Prophet', 'Fictional character', 'Pray', 'Supernatural creature']
musemart/iconography/36.jpg	iconography	['Art', 'Painting', 'Icon', 'Prophet']
musemart/iconography/278.jpg	iconography	['Prophet', 'Icon', 'Art', 'Miniature', 'Painting']
musemart/iconography/321.jpg	iconography	['Painting', 'Art', 'Visual arts', 'Tourist attraction', 'Religious institute', 'Event', 'Art gallery', 'Ritual', 'Worship', 'Blessing']
musemart/iconography/659.jpg	iconography	['Facial hair', 'Prophet', 'Art', 'Picture frame', 'Icon', 'Painting', 'Beard']
musemart/iconography/116.jpg	iconography	['Art', 'Painting', 'Icon', 'Miniature', 'History', 'Picture frame', 'Middle ages', 'Visual arts', 'Illustration', 'Prophet']
musemart/iconography/240.jpeg	iconography	['Painting', 'Art', 'Picture frame', 'Icon', 'Modern art', 'Illustration', 'Visual arts']
musemart/iconography/522.jpg	iconography	['Christmas ornament', 'Christmas', 'Tree', 'Holiday', 'Tradition', 'Christmas eve', 'Art', 'Interior design']
musemart/iconography/202.jpg	iconography	['Painting', 'Art', 'Picture frame', 'Visual arts']
musemart/iconography/616.jpg	iconography	['Painting', 'Art', 'Miniature', 'History', 'Picture frame', 'Modern art', 'Still life', 'Middle ages', 'Visual arts', 'Rectangle']
musemart/iconography/563.jpg	iconography	['Relief', 'Art', 'Stone carving', 'Carving', 'Picture frame', 'History', 'Artifact']
musemart/iconography/430.jpg	iconography	['Art', 'Painting', 'Religious item', 'Icon', 'History', 'Visual arts', 'Prophet', 'Middle ages', 'Stock photography', 'Carving']
musemart/iconography/540.jpg	iconography	['Art', 'Poster', 'Painting', 'Miniature', 'Illustration']
musemart/iconography/333.jpg	iconography	['Holy places', 'Shrine', 'Art', 'Temple', 'Religious institute', 'Place of worship', 'Altar']
musemart/iconography/479.jpg	iconography	['Religious item', 'Blessing', 'Prophet', 'Icon', 'Art', 'Middle ages']
musemart/iconography/448.jpg	iconography	['Art', 'Painting', 'Visual arts', 'Picture frame', 'Miniature']
musemart/iconography/353.png	iconography	['Picture frame', 'Art', 'Painting', 'Visual arts', 'Miniature', 'Style', 'Interior design']
musemart/iconography/596.jpg	iconography	['Painting', 'Art', 'Poster', 'Icon', 'Prophet']
